Unnamed: 0,name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,visibility,solarradiation,solarenergy,uvindex,conditions,description,icon,Bad API Request:Invalid location parameter value.
3,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-20,26.8,17.8,21.8,26.7,17.8,21.8,-1.1,22.0,0.0,0.0,8.3,351.1,1016.9,24.1,153.2,13.3,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-21,27.1,18.3,21.9,26.4,18.3,21.8,-0.7,22.7,0.0,0.0,6.1,340.6,1015.5,24.1,131.5,11.4,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-22,27.3,17.4,21.9,26.5,17.4,21.9,-0.2,23.4,0.0,0.0,5.8,117.1,1012.4,24.1,171.3,14.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-23,26.8,18.6,22.0,25.9,18.6,22.0,0.5,24.3,0.0,0.0,8.6,102.1,1011.6,24.1,146.0,12.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-24,26.6,18.6,22.0,26.6,18.6,22.0,1.5,26.1,0.0,0.0,10.1,9.1,1015.1,24.1,121.1,10.8,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-25,25.7,20.0,22.2,25.7,20.0,22.2,1.8,26.2,0.0,0.0,10.8,39.7,1014.1,24.1,91.3,7.8,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-26,25.4,20.0,22.0,25.4,20.0,22.0,2.6,28.1,0.0,0.0,14.4,30.8,1015.3,24.1,101.1,9.0,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
10,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-27,24.8,18.9,21.3,24.8,18.9,21.3,6.1,37.5,0.0,0.0,21.6,27.6,1017.5,24.1,116.1,9.9,5.0,Overcast,Cloudy skies throughout the day.,cloudy,
11,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-28,20.1,16.9,18.8,20.1,16.9,18.8,10.2,58.0,0.7,16.67,36.7,323.2,1017.9,24.1,54.5,4.8,2.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-29,19.3,15.7,17.3,19.3,15.7,17.3,11.3,68.3,0.7,8.33,17.4,339.7,1017.4,24.0,60.0,5.1,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
13,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-11-30,20.9,14.8,17.2,20.9,14.8,17.2,10.1,63.9,0.1,4.17,17.3,23.4,1016.5,23.9,125.5,10.8,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
14,"Mianwali, Pakistan, Pakistan",32.589,71.539,2023-12-01,22.5,14.6,18.0,22.5,14.6,18.0,7.0,50.4,0.0,0.0,10.1,336.5,1014.3,24.1,136.3,12.0,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-17,30.6,20.1,25.2,29.6,20.1,25.0,13.6,50.2,0.0,0.0,10.1,82.6,1015.2,24.1,189.5,16.3,7.0,Clear,Clear conditions throughout the day.,clear-day,
1,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-18,29.1,20.3,24.7,28.6,20.3,24.6,13.9,51.9,0.0,0.0,14.4,96.6,1015.0,24.1,187.9,16.2,7.0,Clear,Clear conditions throughout the day.,clear-day,
2,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-19,29.7,20.1,24.5,28.9,20.1,24.4,14.1,53.7,0.0,0.0,11.9,82.2,1015.7,24.1,187.4,16.2,7.0,Clear,Clear conditions throughout the day.,clear-day,
3,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-20,30.4,20.1,24.7,29.0,20.1,24.4,12.3,47.8,0.0,0.0,9.4,356.0,1014.8,24.1,189.5,16.3,7.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-21,30.2,19.7,24.2,28.5,19.7,23.8,8.5,38.2,0.0,0.0,13.7,296.1,1013.1,24.1,191.0,16.3,7.0,Clear,Clear conditions throughout the day.,clear-day,
5,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-22,29.4,18.1,23.2,27.8,18.1,22.9,6.6,35.3,0.0,0.0,10.8,291.3,1012.0,24.1,220.8,19.3,7.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-23,29.1,18.3,23.2,27.5,18.3,22.9,5.8,33.8,0.0,0.0,6.2,322.2,1012.3,24.1,190.6,16.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-24,29.4,18.2,23.3,27.7,18.2,23.0,4.7,30.9,0.0,0.0,7.0,290.8,1013.4,24.1,190.8,16.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
8,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-25,29.5,18.6,23.4,27.9,18.6,23.1,7.0,35.9,0.0,0.0,7.2,291.2,1013.3,24.1,187.8,16.2,6.0,Clear,Clear conditions throughout the day.,clear-day,
9,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-26,29.6,18.6,23.4,27.9,18.6,23.2,6.8,35.3,0.0,0.0,7.6,289.9,1014.3,24.1,187.6,16.2,6.0,Clear,Clear conditions throughout the day.,clear-day,
10,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-27,29.4,18.6,23.3,27.8,18.6,23.0,6.5,34.8,0.0,0.0,7.9,301.5,1014.4,24.1,185.1,15.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
11,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-28,29.5,18.2,23.1,27.9,18.2,22.8,7.0,36.6,0.0,0.0,9.0,286.8,1014.0,24.1,184.1,15.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
12,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-29,29.5,18.2,23.1,27.9,18.2,22.9,7.1,37.0,0.0,0.0,9.7,287.9,1012.9,24.1,182.4,15.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
13,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-11-30,29.7,18.7,23.5,28.1,18.7,23.2,6.9,35.0,0.0,0.0,9.4,297.7,1011.8,24.1,179.5,15.3,6.0,Clear,Clear conditions throughout the day.,clear-day,
14,"Jalalpur Kalan, Sidhwalia, Bihar, India",26.312,84.629,2023-12-01,30.9,19.4,24.4,29.3,19.4,24.1,10.2,41.8,0.0,0.0,15.1,304.8,1010.1,24.1,176.5,15.3,6.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Khanewal, Pakistan",30.308,71.941,2023-11-17,27.0,15.0,20.3,26.7,15.0,20.3,9.1,54.8,0.0,0.0,7.6,345.0,1018.4,8.2,150.0,13.0,6.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
1,"Khanewal, Pakistan",30.308,71.941,2023-11-18,29.4,17.0,22.1,27.6,17.0,21.7,-0.5,23.2,0.0,0.0,7.2,28.8,1015.8,24.1,159.5,13.8,6.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
2,"Khanewal, Pakistan",30.308,71.941,2023-11-19,29.9,16.7,22.2,28.0,16.7,21.8,-2.1,20.5,0.0,0.0,11.9,19.7,1015.8,24.1,161.4,14.0,6.0,Clear,Clear conditions throughout the day.,clear-day,
3,"Khanewal, Pakistan",30.308,71.941,2023-11-20,29.6,16.4,22.0,27.8,16.4,21.6,-1.4,22.1,0.0,0.0,12.2,12.5,1016.4,24.1,160.2,13.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Khanewal, Pakistan",30.308,71.941,2023-11-21,29.8,16.9,22.2,27.9,16.9,21.8,-3.0,19.2,0.0,0.0,9.4,12.0,1015.5,24.1,129.3,11.1,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Khanewal, Pakistan",30.308,71.941,2023-11-22,31.0,17.3,22.9,28.9,17.3,22.4,-2.7,18.6,0.0,0.0,10.1,172.5,1012.2,24.1,179.6,15.7,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Khanewal, Pakistan",30.308,71.941,2023-11-23,31.6,18.2,23.4,29.4,18.2,22.9,-1.2,20.1,0.0,0.0,11.2,178.0,1010.7,24.1,154.4,13.2,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Khanewal, Pakistan",30.308,71.941,2023-11-24,31.3,18.0,23.2,29.1,18.0,22.8,-1.0,20.7,0.0,0.0,7.6,130.2,1013.8,24.1,148.0,12.9,6.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
8,"Khanewal, Pakistan",30.308,71.941,2023-11-25,28.5,19.4,23.0,27.0,19.4,22.8,-1.7,19.7,0.0,0.0,6.5,128.4,1013.7,24.1,92.8,8.1,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Khanewal, Pakistan",30.308,71.941,2023-11-26,29.3,19.0,23.4,27.6,19.0,23.1,0.8,22.7,0.0,0.0,12.2,71.8,1014.1,24.1,119.5,10.5,4.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
10,"Khanewal, Pakistan",30.308,71.941,2023-11-27,28.5,19.6,23.3,27.1,19.6,23.1,3.3,27.4,0.0,0.0,15.8,49.9,1014.7,24.1,96.5,8.7,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
11,"Khanewal, Pakistan",30.308,71.941,2023-11-28,25.5,17.4,20.7,25.5,17.4,20.7,10.0,51.7,1.1,20.83,23.0,28.1,1016.1,22.4,80.0,6.9,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Khanewal, Pakistan",30.308,71.941,2023-11-29,22.1,15.4,17.6,22.1,15.4,17.6,13.2,76.3,6.7,33.33,18.4,5.9,1016.0,20.2,111.3,9.6,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
13,"Khanewal, Pakistan",30.308,71.941,2023-11-30,22.8,14.4,17.8,22.8,14.4,17.8,12.0,70.5,0.3,4.17,14.4,357.9,1015.4,24.1,141.0,12.3,5.0,Clear,Clear conditions throughout the day.,clear-day,
14,"Khanewal, Pakistan",30.308,71.941,2023-12-01,24.3,14.8,18.5,24.3,14.8,18.5,8.1,52.9,0.0,0.0,11.9,346.4,1014.1,24.1,143.1,12.6,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-17,27.0,13.0,19.5,26.8,13.0,19.5,10.1,60.2,0.0,0.0,11.2,303.5,1019.0,7.4,163.5,14.1,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
1,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-18,26.1,15.9,20.6,26.1,15.9,20.6,-0.9,24.5,0.0,0.0,8.3,320.9,1016.0,24.1,137.0,11.9,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
2,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-19,26.3,17.1,20.8,26.3,17.1,20.8,-0.2,25.1,0.0,0.0,7.9,70.3,1016.8,24.1,150.1,12.9,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
3,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-20,26.9,15.5,20.4,26.6,15.5,20.3,0.7,27.6,0.0,0.0,9.4,320.3,1016.8,24.1,159.4,13.7,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-21,27.1,15.2,20.1,26.5,15.2,20.0,0.9,28.7,0.0,0.0,13.3,316.8,1015.5,24.1,147.3,12.8,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-22,27.1,14.9,19.9,26.0,14.9,19.8,0.8,29.0,0.0,0.0,9.4,317.2,1012.6,24.1,181.0,15.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-23,26.4,15.3,19.9,26.4,15.3,19.9,0.6,28.4,0.0,0.0,6.5,106.9,1012.3,24.1,156.9,13.5,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-24,26.7,15.8,20.3,26.7,15.8,20.3,0.2,26.7,0.0,0.0,9.0,320.8,1015.2,24.1,139.0,12.0,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-25,25.5,16.9,20.4,25.5,16.9,20.4,-0.2,25.7,0.0,0.0,9.0,327.1,1014.3,24.1,102.0,9.0,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-26,26.7,17.9,20.9,26.7,17.9,20.9,0.5,26.2,0.0,0.0,7.2,54.0,1015.6,24.1,120.9,10.5,5.0,Overcast,Cloudy skies throughout the day.,cloudy,
10,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-27,26.3,16.3,19.8,26.3,16.3,19.8,3.3,34.3,0.0,0.0,14.4,311.2,1016.5,24.1,130.6,11.4,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
11,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-28,24.6,16.0,19.2,24.6,16.0,19.2,5.0,39.9,0.0,0.0,13.0,291.4,1016.6,24.1,110.0,9.6,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-29,21.9,14.7,17.9,21.9,14.7,17.9,8.1,54.3,7.2,12.5,15.5,303.2,1016.6,23.9,93.5,8.1,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
13,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-11-30,20.3,14.8,16.7,20.3,14.8,16.7,11.8,73.5,3.2,29.17,11.2,290.1,1015.8,21.9,104.4,9.3,4.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
14,"Jhelum, Pakistan, Pakistan",32.922,73.722,2023-12-01,21.9,13.4,17.0,21.9,13.4,17.0,9.8,64.2,0.2,4.17,10.1,310.5,1013.7,24.1,142.6,12.3,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-17,25.0,11.0,17.7,25.0,11.0,17.7,3.4,40.7,0.0,0.0,7.6,245.7,1020.3,9.0,152.3,13.1,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
1,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-18,23.5,15.9,19.4,23.5,15.9,19.4,-2.1,23.9,0.0,0.0,4.0,11.2,1016.3,24.1,113.4,9.7,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
2,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-19,23.7,16.9,19.6,23.7,16.9,19.6,-1.1,25.2,0.0,0.0,5.0,103.2,1017.0,24.1,135.8,11.7,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
3,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-20,24.2,14.8,19.0,24.2,14.8,19.0,-1.7,25.4,0.0,0.0,4.3,331.5,1017.5,24.1,152.7,13.2,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-21,24.1,15.3,19.0,24.1,15.3,19.0,-0.7,27.0,0.0,0.0,4.7,303.5,1016.1,24.1,134.9,11.7,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-22,24.7,14.9,19.1,24.7,14.9,19.1,-1.0,26.5,0.0,0.0,4.3,38.8,1012.8,24.1,172.8,14.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-23,23.9,15.5,18.8,23.9,15.5,18.8,-0.1,28.6,0.0,0.0,4.7,60.1,1012.6,24.1,146.9,12.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-24,23.2,15.2,18.6,23.2,15.2,18.6,0.5,30.1,0.0,0.0,5.4,259.3,1016.1,24.1,115.1,10.2,4.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-25,23.1,16.8,19.2,23.1,16.8,19.2,1.7,31.6,0.0,0.0,4.3,66.2,1015.0,24.1,100.8,8.4,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-26,22.1,16.7,18.7,22.1,16.7,18.7,2.8,35.3,0.1,4.17,15.5,20.0,1016.5,24.1,79.3,6.9,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
10,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-27,20.0,15.9,17.3,20.0,15.9,17.3,6.8,50.2,0.0,0.0,21.6,358.0,1018.8,24.1,100.8,8.7,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
11,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-28,19.0,14.1,16.5,19.0,14.1,16.5,8.9,61.3,3.1,12.5,14.8,315.1,1018.6,22.0,52.1,4.5,2.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-29,16.0,13.6,14.9,16.0,13.6,14.9,9.2,68.9,0.6,20.83,15.1,340.3,1017.9,24.1,12.0,0.9,0.0,Overcast,Cloudy skies throughout the day.,cloudy,
13,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-11-30,16.8,12.9,14.1,16.8,12.9,14.1,7.8,66.4,0.3,4.17,10.1,6.7,1017.1,24.1,65.4,5.7,3.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
14,"Kohat, Pakistan, Pakistan",33.59,71.445,2023-12-01,20.0,11.7,15.2,20.0,11.7,15.2,2.9,45.2,0.0,0.0,5.4,333.7,1014.7,24.1,137.1,12.0,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-17,28.8,17.0,22.4,27.3,17.0,22.1,4.1,31.3,0.0,0.0,7.9,30.2,1017.6,24.1,161.0,13.7,6.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
1,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-18,29.4,17.2,22.7,27.6,17.2,22.3,1.2,25.1,0.0,0.0,7.9,20.5,1015.5,24.1,164.0,14.1,6.0,Clear,Clear conditions throughout the day.,clear-day,
2,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-19,29.3,17.2,22.5,27.6,17.2,22.2,1.3,25.1,0.0,0.0,9.0,91.1,1015.9,24.1,161.6,14.0,6.0,Clear,Clear conditions throughout the day.,clear-day,
3,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-20,29.3,17.2,22.6,27.6,17.2,22.2,2.7,28.3,0.0,0.0,8.6,35.5,1016.0,24.1,159.6,13.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-21,28.6,17.1,22.2,27.0,17.1,21.8,-1.3,21.8,0.0,0.0,14.0,330.1,1015.1,24.1,145.8,12.5,6.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
5,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-22,29.0,16.0,21.5,27.3,16.0,21.3,-1.9,21.6,0.0,0.0,9.7,318.7,1012.7,24.1,184.6,15.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-23,29.3,16.5,21.8,27.6,16.5,21.6,-2.9,19.5,0.0,0.0,8.2,84.0,1012.1,24.1,159.9,13.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-24,29.2,16.8,22.0,27.5,16.8,21.7,-1.7,21.1,0.0,0.0,9.0,84.1,1014.3,24.1,154.8,13.5,6.0,Clear,Clear conditions throughout the day.,clear-day,
8,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-25,28.0,18.2,22.3,26.6,18.2,22.1,0.1,23.3,0.0,0.0,7.9,17.3,1014.3,24.1,109.8,9.3,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-26,29.1,18.6,22.8,27.4,18.6,22.5,0.7,23.6,0.0,0.0,11.9,85.6,1014.8,24.1,138.0,12.0,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
10,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-27,29.8,18.2,23.0,28.0,18.2,22.7,1.7,25.3,0.0,0.0,11.5,77.0,1015.4,24.1,143.3,12.3,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
11,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-28,22.1,17.9,20.3,22.1,17.9,20.3,6.5,42.5,0.3,12.5,13.3,89.3,1016.2,24.1,28.5,2.6,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
12,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-29,23.7,17.3,19.6,23.7,17.3,19.6,7.4,45.4,0.5,12.5,13.0,56.5,1015.5,23.7,65.0,5.6,2.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
13,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-11-30,25.2,16.2,19.7,25.2,16.2,19.7,10.3,55.4,4.6,33.33,10.8,358.0,1013.7,22.0,140.9,12.3,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
14,"Daska, Sunam Sub-District, Punjab, India",29.946,75.676,2023-12-01,24.6,15.8,19.2,24.6,15.8,19.2,10.2,57.7,0.1,4.17,11.2,328.8,1012.5,24.1,135.9,11.7,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
0,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-17,28.2,16.9,22.1,26.9,16.9,21.9,3.3,29.9,0.0,0.0,8.3,46.3,1018.0,24.1,153.4,13.2,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
1,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-18,28.7,17.5,22.6,27.2,17.5,22.3,1.8,25.9,0.0,0.0,8.3,59.1,1015.6,24.1,162.0,14.0,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
2,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-19,29.0,17.8,22.8,27.3,17.8,22.4,1.3,25.3,0.0,0.0,9.7,84.6,1015.7,24.1,161.7,13.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
3,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-20,29.0,17.2,22.4,27.3,17.2,22.1,0.3,24.0,0.0,0.0,10.1,46.6,1016.2,24.1,160.5,13.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-21,29.1,17.0,22.4,27.4,17.0,22.1,-1.8,20.8,0.0,0.0,8.6,1.7,1015.4,24.1,148.6,12.8,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-22,29.9,16.9,22.4,28.0,16.9,22.0,-3.0,18.6,0.0,0.0,7.9,287.0,1012.6,24.1,183.1,15.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-23,31.1,18.8,23.7,29.0,18.8,23.3,-1.6,19.1,0.0,0.0,13.3,160.0,1011.0,24.1,156.3,13.5,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-24,30.6,18.6,23.7,28.6,18.6,23.3,-1.6,19.1,0.0,0.0,10.4,110.9,1013.9,24.1,153.0,13.0,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-25,28.3,19.2,23.2,26.8,19.2,22.9,-1.3,19.9,0.0,0.0,9.4,102.5,1013.7,24.1,90.6,7.8,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-26,30.1,20.3,24.0,28.2,20.3,23.6,1.7,23.4,0.1,4.17,12.2,88.5,1014.3,24.1,131.4,11.4,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
10,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-27,29.0,19.6,23.6,27.5,19.6,23.3,3.5,27.3,0.0,0.0,14.4,86.7,1014.5,24.1,112.1,9.9,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
11,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-28,24.0,18.1,21.4,24.0,18.1,21.4,9.1,46.4,0.7,16.67,22.3,71.7,1015.7,24.1,91.1,7.8,3.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
12,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-29,24.9,16.4,19.9,24.9,16.4,19.9,11.5,60.5,4.1,20.83,15.8,65.9,1015.0,21.4,105.4,9.0,4.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
13,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-11-30,23.2,14.9,18.4,23.2,14.9,18.4,11.8,66.9,2.4,8.33,11.5,9.7,1014.7,22.8,142.4,12.3,5.0,Clear,Clear conditions throughout the day.,clear-day,
14,"Bahawalnagar, Pakistan, Pakistan",29.987,73.253,2023-12-01,24.1,14.9,18.7,24.1,14.9,18.7,8.7,54.5,0.0,0.0,11.5,334.9,1013.8,24.1,145.0,13.0,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Nankana Sahib, Pakistan",31.491,73.813,2023-11-17,26.0,14.0,20.2,26.0,14.0,20.2,10.3,58.3,0.0,0.0,14.8,335.4,1018.7,6.5,163.6,14.2,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
